"CAGDP1 Gross Domestic Product (GDP) summary by county and metropolitan area"
"" 
"Bureau of Economic Analysis" 
"County"
"GeoFips","GeoName","LineCode","Description","2016"
"26067","Ionia, MI","2","Chain-type quantity indexes for real GDP",86.546
"26067","Ionia, MI","3","Current-dollar GDP (thousands of current dollars)",1465945
"26069","Iosco, MI","1","Real GDP (thousands of chained 2012 dollars)",662112
"26069","Iosco, MI","2","Chain-type quantity indexes for real GDP",99.271
"26069","Iosco, MI","3","Current-dollar GDP (thousands of current dollars)",731773
"26071","Iron, MI","1","Real GDP (thousands of chained 2012 dollars)",309604
"26071","Iron, MI","2","Chain-type quantity indexes for real GDP",101.805
"26071","Iron, MI","3","Current-dollar GDP (thousands of current dollars)",341859
"26073","Isabella, MI","1","Real GDP (thousands of chained 2012 dollars)",2213870
"26073","Isabella, MI","2","Chain-type quantity indexes for real GDP",103.631
"26073","Isabella, MI","3","Current-dollar GDP (thousands of current dollars)",2422464
"26075","Jackson, MI","1","Real GDP (thousands of chained 2012 dollars)",5490037
"26075","Jackson, MI","2","Chain-type quantity indexes for real GDP",107.015
"26075","Jackson, MI","3","Current-dollar GDP (thousands of current dollars)",5983646
"26077","Kalamazoo, MI","1","Real GDP (thousands of chained 2012 dollars)",11868155
"26077","Kalamazoo, MI","2","Chain-type quantity indexes for real GDP",110.306
"26077","Kalamazoo, MI","3","Current-dollar GDP (thousands of current dollars)",13006502
"26079","Kalkaska, MI","1","Real GDP (thousands of chained 2012 dollars)",484981
"26079","Kalkaska, MI","2","Chain-type quantity indexes for real GDP",105.348
"26079","Kalkaska, MI","3","Current-dollar GDP (thousands of current dollars)",516974
"26081","Kent, MI","1","Real GDP (thousands of chained 2012 dollars)",36960150
"26081","Kent, MI","2","Chain-type quantity indexes for real GDP",112.830
"26081","Kent, MI","3","Current-dollar GDP (thousands of current dollars)",40186045
"26083","Keweenaw, MI","1","Real GDP (thousands of chained 2012 dollars)",58432
"26083","Keweenaw, MI","2","Chain-type quantity indexes for real GDP",108.895
"26083","Keweenaw, MI","3","Current-dollar GDP (thousands of current dollars)",63021
"26085","Lake, MI","1","Real GDP (thousands of chained 2012 dollars)",198570
"26085","Lake, MI","2","Chain-type quantity indexes for real GDP",102.021
"26085","Lake, MI","3","Current-dollar GDP (thousands of current dollars)",217461
"26087","Lapeer, MI","1","Real GDP (thousands of chained 2012 dollars)",1922854
"26087","Lapeer, MI","2","Chain-type quantity indexes for real GDP",103.305
"26087","Lapeer, MI","3","Current-dollar GDP (thousands of current dollars)",2115872
"26089","Leelanau, MI","1","Real GDP (thousands of chained 2012 dollars)",648970
"26089","Leelanau, MI","2","Chain-type quantity indexes for real GDP",120.863
"26089","Leelanau, MI","3","Current-dollar GDP (thousands of current dollars)",699881
"26091","Lenawee, MI","1","Real GDP (thousands of chained 2012 dollars)",2530092
"26091","Lenawee, MI","2","Chain-type quantity indexes for real GDP",99.146
"26091","Lenawee, MI","3","Current-dollar GDP (thousands of current dollars)",2796726
"26093","Livingston, MI","1","Real GDP (thousands of chained 2012 dollars)",5950163
"26093","Livingston, MI","2","Chain-type quantity indexes for real GDP",117.069
"26093","Livingston, MI","3","Current-dollar GDP (thousands of current dollars)",6418285
"26095","Luce, MI","1","Real GDP (thousands of chained 2012 dollars)",169296
"26095","Luce, MI","2","Chain-type quantity indexes for real GDP",99.668
"26095","Luce, MI","3","Current-dollar GDP (thousands of current dollars)",183753
"26097","Mackinac, MI","1","Real GDP (thousands of chained 2012 dollars)",616120
"26097","Mackinac, MI","2","Chain-type quantity indexes for real GDP",159.641
"26097","Mackinac, MI","3","Current-dollar GDP (thousands of current dollars)",645883
"26099","Macomb, MI","1","Real GDP (thousands of chained 2012 dollars)",34515875
"26099","Macomb, MI","2","Chain-type quantity indexes for real GDP",110.847
"26099","Macomb, MI","3","Current-dollar GDP (thousands of current dollars)",37998220
"26101","Manistee, MI","1","Real GDP (thousands of chained 2012 dollars)",685252
"26101","Manistee, MI","2","Chain-type quantity indexes for real GDP",101.967
"26101","Manistee, MI","3","Current-dollar GDP (thousands of current dollars)",743524
"26103","Marquette, MI","1","Real GDP (thousands of chained 2012 dollars)",3188673
"26103","Marquette, MI","2","Chain-type quantity indexes for real GDP",103.754
"26103","Marquette, MI","3","Current-dollar GDP (thousands of current dollars)",3182681
"26105","Mason, MI","1","Real GDP (thousands of chained 2012 dollars)",956916
"26105","Mason, MI","2","Chain-type quantity indexes for real GDP",107.457
"26105","Mason, MI","3","Current-dollar GDP (thousands of current dollars)",1019294
"26107","Mecosta, MI","1","Real GDP (thousands of chained 2012 dollars)",1202562
"26107","Mecosta, MI","2","Chain-type quantity indexes for real GDP",110.589
"26107","Mecosta, MI","3","Current-dollar GDP (thousands of current dollars)",1318328
"26109","Menominee, MI","1","Real GDP (thousands of chained 2012 dollars)",645666
"26109","Menominee, MI","2","Chain-type quantity indexes for real GDP",99.871
"26109","Menominee, MI","3","Current-dollar GDP (thousands of current dollars)",687441
"26111","Midland, MI","1","Real GDP (thousands of chained 2012 dollars)",4682356
"26111","Midland, MI","2","Chain-type quantity indexes for real GDP",110.786
"26111","Midland, MI","3","Current-dollar GDP (thousands of current dollars)",5030368
"26113","Missaukee, MI","1","Real GDP (thousands of chained 2012 dollars)",336450
"26113","Missaukee, MI","2","Chain-type quantity indexes for real GDP",102.752
"26113","Missaukee, MI","3","Current-dollar GDP (thousands of current dollars)",341770
"26115","Monroe, MI","1","Real GDP (thousands of chained 2012 dollars)",5510337
"26115","Monroe, MI","2","Chain-type quantity indexes for real GDP",106.244
"26115","Monroe, MI","3","Current-dollar GDP (thousands of current dollars)",5930778
"26117","Montcalm, MI","1","Real GDP (thousands of chained 2012 dollars)",1457961
"26117","Montcalm, MI","2","Chain-type quantity indexes for real GDP",98.795
"26117","Montcalm, MI","3","Current-dollar GDP (thousands of current dollars)",1556505
"26119","Montmorency, MI","1","Real GDP (thousands of chained 2012 dollars)",255254
"26119","Montmorency, MI","2","Chain-type quantity indexes for real GDP",115.697
"26119","Montmorency, MI","3","Current-dollar GDP (thousands of current dollars)",261003
"26121","Muskegon, MI","1","Real GDP (thousands of chained 2012 dollars)",5897718
"26121","Muskegon, MI","2","Chain-type quantity indexes for real GDP",107.430
"26121","Muskegon, MI","3","Current-dollar GDP (thousands of current dollars)",6142574
"26123","Newaygo, MI","1","Real GDP (thousands of chained 2012 dollars)",1222990
"26123","Newaygo, MI","2","Chain-type quantity indexes for real GDP",105.237
"26123","Newaygo, MI","3","Current-dollar GDP (thousands of current dollars)",1342365
"26125","Oakland, MI","1","Real GDP (thousands of chained 2012 dollars)",97234958
"26125","Oakland, MI","2","Chain-type quantity indexes for real GDP",109.872
"26125","Oakland, MI","3","Current-dollar GDP (thousands of current dollars)",106063038
"26127","Oceana, MI","1","Real GDP (thousands of chained 2012 dollars)",685916
"26127","Oceana, MI","2","Chain-type quantity indexes for real GDP",104.904
"26127","Oceana, MI","3","Current-dollar GDP (thousands of current dollars)",755129
"26129","Ogemaw, MI","1","Real GDP (thousands of chained 2012 dollars)",502351
"26129","Ogemaw, MI","2","Chain-type quantity indexes for real GDP",102.093
"26129","Ogemaw, MI","3","Current-dollar GDP (thousands of current dollars)",526025
"26131","Ontonagon, MI","1","Real GDP (thousands of chained 2012 dollars)",138744
"26131","Ontonagon, MI","2","Chain-type quantity indexes for real GDP",98.846
"26131","Ontonagon, MI","3","Current-dollar GDP (thousands of current dollars)",150893
"26133","Osceola, MI","1","Real GDP (thousands of chained 2012 dollars)",629201
"26133","Osceola, MI","2","Chain-type quantity indexes for real GDP",101.791
"26133","Osceola, MI","3","Current-dollar GDP (thousands of current dollars)",681887
"26135","Oscoda, MI","1","Real GDP (thousands of chained 2012 dollars)",199445
"26135","Oscoda, MI","2","Chain-type quantity indexes for real GDP",101.808
"26135","Oscoda, MI","3","Current-dollar GDP (thousands of current dollars)",214677
"26137","Otsego, MI","1","Real GDP (thousands of chained 2012 dollars)",873003
"26137","Otsego, MI","2","Chain-type quantity indexes for real GDP",106.239
"26137","Otsego, MI","3","Current-dollar GDP (thousands of current dollars)",915102
"26139","Ottawa, MI","1","Real GDP (thousands of chained 2012 dollars)",12189756
"26139","Ottawa, MI","2","Chain-type quantity indexes for real GDP",110.345
"26139","Ottawa, MI","3","Current-dollar GDP (thousands of current dollars)",13305833
"26141","Presque Isle, MI","1","Real GDP (thousands of chained 2012 dollars)",393475
"26141","Presque Isle, MI","2","Chain-type quantity indexes for real GDP",118.175
"26141","Presque Isle, MI","3","Current-dollar GDP (thousands of current dollars)",402585
"26143","Roscommon, MI","1","Real GDP (thousands of chained 2012 dollars)",550260
"26143","Roscommon, MI","2","Chain-type quantity indexes for real GDP",100.716
"26143","Roscommon, MI","3","Current-dollar GDP (thousands of current dollars)",605008
"26145","Saginaw, MI","1","Real GDP (thousands of chained 2012 dollars)",7929192
"26145","Saginaw, MI","2","Chain-type quantity indexes for real GDP",106.459
"26145","Saginaw, MI","3","Current-dollar GDP (thousands of current dollars)",8725851
"26147","St. Clair, MI","1","Real GDP (thousands of chained 2012 dollars)",4965492
"26147","St. Clair, MI","2","Chain-type quantity indexes for real GDP",98.658
"26147","St. Clair, MI","3","Current-dollar GDP (thousands of current dollars)",5434557
"26149","St. Joseph, MI","1","Real GDP (thousands of chained 2012 dollars)",1986858
"26149","St. Joseph, MI","2","Chain-type quantity indexes for real GDP",103.383
"26149","St. Joseph, MI","3","Current-dollar GDP (thousands of current dollars)",2182073
"26151","Sanilac, MI","1","Real GDP (thousands of chained 2012 dollars)",1084868
"26151","Sanilac, MI","2","Chain-type quantity indexes for real GDP",92.766
"26151","Sanilac, MI","3","Current-dollar GDP (thousands of current dollars)",1149490
"26153","Schoolcraft, MI","1","Real GDP (thousands of chained 2012 dollars)",296606
"26153","Schoolcraft, MI","2","Chain-type quantity indexes for real GDP",107.336
"26153","Schoolcraft, MI","3","Current-dollar GDP (thousands of current dollars)",309737
"26155","Shiawassee, MI","1","Real GDP (thousands of chained 2012 dollars)",1602095
"26155","Shiawassee, MI","2","Chain-type quantity indexes for real GDP",104.427
"26155","Shiawassee, MI","3","Current-dollar GDP (thousands of current dollars)",1733226
"26157","Tuscola, MI","1","Real GDP (thousands of chained 2012 dollars)",1326081
"26157","Tuscola, MI","2","Chain-type quantity indexes for real GDP",112.802
"26157","Tuscola, MI","3","Current-dollar GDP (thousands of current dollars)",1397981
"26159","Van Buren, MI","1","Real GDP (thousands of chained 2012 dollars)",2803568
"26159","Van Buren, MI","2","Chain-type quantity indexes for real GDP",118.724
"26159","Van Buren, MI","3","Current-dollar GDP (thousands of current dollars)",2977325
"26161","Washtenaw, MI","1","Real GDP (thousands of chained 2012 dollars)",20688097
"26161","Washtenaw, MI","2","Chain-type quantity indexes for real GDP",107.593
"26161","Washtenaw, MI","3","Current-dollar GDP (thousands of current dollars)",22505339
"26163","Wayne, MI","1","Real GDP (thousands of chained 2012 dollars)",85464905
"26163","Wayne, MI","2","Chain-type quantity indexes for real GDP",106.107
"26163","Wayne, MI","3","Current-dollar GDP (thousands of current dollars)",93068143
"26165","Wexford, MI","1","Real GDP (thousands of chained 2012 dollars)",1128765
"26165","Wexford, MI","2","Chain-type quantity indexes for real GDP",105.802
"26165","Wexford, MI","3","Current-dollar GDP (thousands of current dollars)",1231823
"27001","Aitkin, MN","1","Real GDP (thousands of chained 2012 dollars)",398507
"27001","Aitkin, MN","2","Chain-type quantity indexes for real GDP",103.271
"27001","Aitkin, MN","3","Current-dollar GDP (thousands of current dollars)",436309
"27003","Anoka, MN","1","Real GDP (thousands of chained 2012 dollars)",13204641
"27003","Anoka, MN","2","Chain-type quantity indexes for real GDP",113.017
"27003","Anoka, MN","3","Current-dollar GDP (thousands of current dollars)",14178608
"27005","Becker, MN","1","Real GDP (thousands of chained 2012 dollars)",1220272
"27005","Becker, MN","2","Chain-type quantity indexes for real GDP",100.336
"27005","Becker, MN","3","Current-dollar GDP (thousands of current dollars)",1315741
"27007","Beltrami, MN","1","Real GDP (thousands of chained 2012 dollars)",1566817
"27007","Beltrami, MN","2","Chain-type quantity indexes for real GDP",111.599
"27007","Beltrami, MN","3","Current-dollar GDP (thousands of current dollars)",1711961
"27009","Benton, MN","1","Real GDP (thousands of chained 2012 dollars)",1538295
"27009","Benton, MN","2","Chain-type quantity indexes for real GDP",107.920
"27009","Benton, MN","3","Current-dollar GDP (thousands of current dollars)",1664873
"27011","Big Stone, MN","1","Real GDP (thousands of chained 2012 dollars)",215348
"27011","Big Stone, MN","2","Chain-type quantity indexes for real GDP",86.103
"27011","Big Stone, MN","3","Current-dollar GDP (thousands of current dollars)",224298
"27013","Blue Earth, MN","1","Real GDP (thousands of chained 2012 dollars)",3849368
"27013","Blue Earth, MN","2","Chain-type quantity indexes for real GDP",108.234
"27013","Blue Earth, MN","3","Current-dollar GDP (thousands of current dollars)",4052782
"27015","Brown, MN","1","Real GDP (thousands of chained 2012 dollars)",1201935
"27015","Brown, MN","2","Chain-type quantity indexes for real GDP",97.553
"27015","Brown, MN","3","Current-dollar GDP (thousands of current dollars)",1250967
"27017","Carlton, MN","1","Real GDP (thousands of chained 2012 dollars)",1118083
"27017","Carlton, MN","2","Chain-type quantity indexes for real GDP",101.688
"27017","Carlton, MN","3","Current-dollar GDP (thousands of current dollars)",1248564
"27019","Carver, MN","1","Real GDP (thousands of chained 2012 dollars)",4727484
"27019","Carver, MN","2","Chain-type quantity indexes for real GDP",116.694
"27019","Carver, MN","3","Current-dollar GDP (thousands of current dollars)",5010523
"27021","Cass, MN","1","Real GDP (thousands of chained 2012 dollars)",830036
"27021","Cass, MN","2","Chain-type quantity indexes for real GDP",105.119
"27021","Cass, MN","3","Current-dollar GDP (thousands of current dollars)",918522
"27023","Chippewa, MN","1","Real GDP (thousands of chained 2012 dollars)",567336
"27023","Chippewa, MN","2","Chain-type quantity indexes for real GDP",89.194
"27023","Chippewa, MN","3","Current-dollar GDP (thousands of current dollars)",577491
"27025","Chisago, MN","1","Real GDP (thousands of chained 2012 dollars)",1342975
"27025","Chisago, MN","2","Chain-type quantity indexes for real GDP",114.032
"27025","Chisago, MN","3","Current-dollar GDP (thousands of current dollars)",1477454
"27027","Clay, MN","1","Real GDP (thousands of chained 2012 dollars)",1766128
"27027","Clay, MN","2","Chain-type quantity indexes for real GDP",100.214
"27027","Clay, MN","3","Current-dollar GDP (thousands of current dollars)",1924849
"27029","Clearwater, MN","1","Real GDP (thousands of chained 2012 dollars)",284044
"27029","Clearwater, MN","2","Chain-type quantity indexes for real GDP",117.712
"27029","Clearwater, MN","3","Current-dollar GDP (thousands of current dollars)",304199
"27031","Cook, MN","1","Real GDP (thousands of chained 2012 dollars)",273280
"27031","Cook, MN","2","Chain-type quantity indexes for real GDP",90.727
"27031","Cook, MN","3","Current-dollar GDP (thousands of current dollars)",302196
"27033","Cottonwood, MN","1","Real GDP (thousands of chained 2012 dollars)",556179
"27033","Cottonwood, MN","2","Chain-type quantity indexes for real GDP",91.233
"27033","Cottonwood, MN","3","Current-dollar GDP (thousands of current dollars)",546710
"27035","Crow Wing, MN","1","Real GDP (thousands of chained 2012 dollars)",2457596
"27035","Crow Wing, MN","2","Chain-type quantity indexes for real GDP",103.624
"27035","Crow Wing, MN","3","Current-dollar GDP (thousands of current dollars)",2716101
"27037","Dakota, MN","1","Real GDP (thousands of chained 2012 dollars)",24388284
"27037","Dakota, MN","2","Chain-type quantity indexes for real GDP",113.245
"27037","Dakota, MN","3","Current-dollar GDP (thousands of current dollars)",24692942
"27039","Dodge, MN","1","Real GDP (thousands of chained 2012 dollars)",622555
"27039","Dodge, MN","2","Chain-type quantity indexes for real GDP",90.034
"27039","Dodge, MN","3","Current-dollar GDP (thousands of current dollars)",673463
"27041","Douglas, MN","1","Real GDP (thousands of chained 2012 dollars)",1852248
"27041","Douglas, MN","2","Chain-type quantity indexes for real GDP",98.817
"27041","Douglas, MN","3","Current-dollar GDP (thousands of current dollars)",2001636
"27043","Faribault, MN","1","Real GDP (thousands of chained 2012 dollars)",554910
"27043","Faribault, MN","2","Chain-type quantity indexes for real GDP",85.864
"27043","Faribault, MN","3","Current-dollar GDP (thousands of current dollars)",594452
"27045","Fillmore, MN","1","Real GDP (thousands of chained 2012 dollars)",695039
"27045","Fillmore, MN","2","Chain-type quantity indexes for real GDP",105.394
"27045","Fillmore, MN","3","Current-dollar GDP (thousands of current dollars)",735292
"27047","Freeborn, MN","1","Real GDP (thousands of chained 2012 dollars)",1165428
"27047","Freeborn, MN","2","Chain-type quantity indexes for real GDP",97.124
"27047","Freeborn, MN","3","Current-dollar GDP (thousands of current dollars)",1274398
"27049","Goodhue, MN","1","Real GDP (thousands of chained 2012 dollars)",2609788
"27049","Goodhue, MN","2","Chain-type quantity indexes for real GDP",103.213
"27049","Goodhue, MN","3","Current-dollar GDP (thousands of current dollars)",2812429
"27051","Grant, MN","1","Real GDP (thousands of chained 2012 dollars)",329385
"27051","Grant, MN","2","Chain-type quantity indexes for real GDP",102.959
"27051","Grant, MN","3","Current-dollar GDP (thousands of current dollars)",312730
"27053","Hennepin, MN","1","Real GDP (thousands of chained 2012 dollars)",116975987
"27053","Hennepin, MN","2","Chain-type quantity indexes for real GDP",109.134
"27053","Hennepin, MN","3","Current-dollar GDP (thousands of current dollars)",126229856
"27055","Houston, MN","1","Real GDP (thousands of chained 2012 dollars)",488518
"27055","Houston, MN","2","Chain-type quantity indexes for real GDP",99.196
"27055","Houston, MN","3","Current-dollar GDP (thousands of current dollars)",511069
"27057","Hubbard, MN","1","Real GDP (thousands of chained 2012 dollars)",619850
"27057","Hubbard, MN","2","Chain-type quantity indexes for real GDP",117.584
"27057","Hubbard, MN","3","Current-dollar GDP (thousands of current dollars)",688243
"27059","Isanti, MN","1","Real GDP (thousands of chained 2012 dollars)",1038315
"27059","Isanti, MN","2","Chain-type quantity indexes for real GDP",109.151
"27059","Isanti, MN","3","Current-dollar GDP (thousands of current dollars)",1126788
"27061","Itasca, MN","1","Real GDP (thousands of chained 2012 dollars)",2038701
"27061","Itasca, MN","2","Chain-type quantity indexes for real GDP",98.603
"27061","Itasca, MN","3","Current-dollar GDP (thousands of current dollars)",2158606
"27063","Jackson, MN","1","Real GDP (thousands of chained 2012 dollars)",609992
"27063","Jackson, MN","2","Chain-type quantity indexes for real GDP",87.863
"27063","Jackson, MN","3","Current-dollar GDP (thousands of current dollars)",607372
"27065","Kanabec, MN","1","Real GDP (thousands of chained 2012 dollars)",410940
"27065","Kanabec, MN","2","Chain-type quantity indexes for real GDP",123.178
"27065","Kanabec, MN","3","Current-dollar GDP (thousands of current dollars)",447526
"27067","Kandiyohi, MN","1","Real GDP (thousands of chained 2012 dollars)",2462913
"27067","Kandiyohi, MN","2","Chain-type quantity indexes for real GDP",102.306
"27067","Kandiyohi, MN","3","Current-dollar GDP (thousands of current dollars)",2606169
"27069","Kittson, MN","1","Real GDP (thousands of chained 2012 dollars)",274211
"27069","Kittson, MN","2","Chain-type quantity indexes for real GDP",105.785
"27069","Kittson, MN","3","Current-dollar GDP (thousands of current dollars)",257319
"27071","Koochiching, MN","1","Real GDP (thousands of chained 2012 dollars)",477406
"27071","Koochiching, MN","2","Chain-type quantity indexes for real GDP",93.729
"27071","Koochiching, MN","3","Current-dollar GDP (thousands of current dollars)",519490
"27073","Lac qui Parle, MN","1","Real GDP (thousands of chained 2012 dollars)",312404
"27073","Lac qui Parle, MN","2","Chain-type quantity indexes for real GDP",79.251
"27073","Lac qui Parle, MN","3","Current-dollar GDP (thousands of current dollars)",305523
"27075","Lake, MN","1","Real GDP (thousands of chained 2012 dollars)",573100
"27075","Lake, MN","2","Chain-type quantity indexes for real GDP",78.429
"27075","Lake, MN","3","Current-dollar GDP (thousands of current dollars)",562677
"27077","Lake of the Woods, MN","1","Real GDP (thousands of chained 2012 dollars)",167599
"27077","Lake of the Woods, MN","2","Chain-type quantity indexes for real GDP",115.343
"27077","Lake of the Woods, MN","3","Current-dollar GDP (thousands of current dollars)",183763
"27079","Le Sueur, MN","1","Real GDP (thousands of chained 2012 dollars)",890598
"27079","Le Sueur, MN","2","Chain-type quantity indexes for real GDP",105.188
"27079","Le Sueur, MN","3","Current-dollar GDP (thousands of current dollars)",933099
"27081","Lincoln, MN","1","Real GDP (thousands of chained 2012 dollars)",302976
"27081","Lincoln, MN","2","Chain-type quantity indexes for real GDP",99.710
"27081","Lincoln, MN","3","Current-dollar GDP (thousands of current dollars)",294119
"27083","Lyon, MN","1","Real GDP (thousands of chained 2012 dollars)",1367354
"27083","Lyon, MN","2","Chain-type quantity indexes for real GDP",100.844
"27083","Lyon, MN","3","Current-dollar GDP (thousands of current dollars)",1452039
"27085","McLeod, MN","1","Real GDP (thousands of chained 2012 dollars)",1884386
"27085","McLeod, MN","2","Chain-type quantity indexes for real GDP",120.748
"27085","McLeod, MN","3","Current-dollar GDP (thousands of current dollars)",1981171
"27087","Mahnomen, MN","1","Real GDP (thousands of chained 2012 dollars)",231021
"27087","Mahnomen, MN","2","Chain-type quantity indexes for real GDP",127.509
"27087","Mahnomen, MN","3","Current-dollar GDP (thousands of current dollars)",235277
"27089","Marshall, MN","1","Real GDP (thousands of chained 2012 dollars)",360837
"27089","Marshall, MN","2","Chain-type quantity indexes for real GDP",86.367
"27089","Marshall, MN","3","Current-dollar GDP (thousands of current dollars)",377945
"27091","Martin, MN","1","Real GDP (thousands of chained 2012 dollars)",1014414
"27091","Martin, MN","2","Chain-type quantity indexes for real GDP",92.339
"27091","Martin, MN","3","Current-dollar GDP (thousands of current dollars)",1007233
"27093","Meeker, MN","1","Real GDP (thousands of chained 2012 dollars)",755193
"27093","Meeker, MN","2","Chain-type quantity indexes for real GDP",100.883
"27093","Meeker, MN","3","Current-dollar GDP (thousands of current dollars)",805197
"27095","Mille Lacs, MN","1","Real GDP (thousands of chained 2012 dollars)",758812
"27095","Mille Lacs, MN","2","Chain-type quantity indexes for real GDP",107.484
"27095","Mille Lacs, MN","3","Current-dollar GDP (thousands of current dollars)",825075
"27097","Morrison, MN","1","Real GDP (thousands of chained 2012 dollars)",1169865
"27097","Morrison, MN","2","Chain-type quantity indexes for real GDP",110.477
"27097","Morrison, MN","3","Current-dollar GDP (thousands of current dollars)",1158592
"27099","Mower, MN","1","Real GDP (thousands of chained 2012 dollars)",1898568
"27099","Mower, MN","2","Chain-type quantity indexes for real GDP",104.365
"27099","Mower, MN","3","Current-dollar GDP (thousands of current dollars)",2065741
"27101","Murray, MN","1","Real GDP (thousands of chained 2012 dollars)",674145
"27101","Murray, MN","2","Chain-type quantity indexes for real GDP",129.651
"27101","Murray, MN","3","Current-dollar GDP (thousands of current dollars)",590573
"27103","Nicollet, MN","1","Real GDP (thousands of chained 2012 dollars)",1400726
"27103","Nicollet, MN","2","Chain-type quantity indexes for real GDP",108.732
"27103","Nicollet, MN","3","Current-dollar GDP (thousands of current dollars)",1451218
"27105","Nobles, MN","1","Real GDP (thousands of chained 2012 dollars)",1166846
"27105","Nobles, MN","2","Chain-type quantity indexes for real GDP",103.666
"27105","Nobles, MN","3","Current-dollar GDP (thousands of current dollars)",1170283
"27107","Norman, MN","1","Real GDP (thousands of chained 2012 dollars)",238618
"27107","Norman, MN","2","Chain-type quantity indexes for real GDP",80.270
"27107","Norman, MN","3","Current-dollar GDP (thousands of current dollars)",237567
"27109","Olmsted, MN","1","Real GDP (thousands of chained 2012 dollars)",9882843
"27109","Olmsted, MN","2","Chain-type quantity indexes for real GDP",112.262
"27109","Olmsted, MN","3","Current-dollar GDP (thousands of current dollars)",10404772
"27111","Otter Tail, MN","1","Real GDP (thousands of chained 2012 dollars)",2210039
"27111","Otter Tail, MN","2","Chain-type quantity indexes for real GDP",104.267
"27111","Otter Tail, MN","3","Current-dollar GDP (thousands of current dollars)",2330354
"27113","Pennington, MN","1","Real GDP (thousands of chained 2012 dollars)",1084033
"27113","Pennington, MN","2","Chain-type quantity indexes for real GDP",111.193
"27113","Pennington, MN","3","Current-dollar GDP (thousands of current dollars)",1134358
"27115","Pine, MN","1","Real GDP (thousands of chained 2012 dollars)",682864
"27115","Pine, MN","2","Chain-type quantity indexes for real GDP",109.084
"27115","Pine, MN","3","Current-dollar GDP (thousands of current dollars)",731311
"27117","Pipestone, MN","1","Real GDP (thousands of chained 2012 dollars)",703302
"27117","Pipestone, MN","2","Chain-type quantity indexes for real GDP",122.350
"27117","Pipestone, MN","3","Current-dollar GDP (thousands of current dollars)",653251
"27119","Polk, MN","1","Real GDP (thousands of chained 2012 dollars)",1189382
"27119","Polk, MN","2","Chain-type quantity indexes for real GDP",93.646
"27119","Polk, MN","3","Current-dollar GDP (thousands of current dollars)",1267920
"27121","Pope, MN","1","Real GDP (thousands of chained 2012 dollars)",522044
"27121","Pope, MN","2","Chain-type quantity indexes for real GDP",106.519
"27121","Pope, MN","3","Current-dollar GDP (thousands of current dollars)",555973
"27123","Ramsey, MN","1","Real GDP (thousands of chained 2012 dollars)",38087301
"27123","Ramsey, MN","2","Chain-type quantity indexes for real GDP",110.528
"27123","Ramsey, MN","3","Current-dollar GDP (thousands of current dollars)",40976295
"27125","Red Lake, MN","1","Real GDP (thousands of chained 2012 dollars)",202829
"27125","Red Lake, MN","2","Chain-type quantity indexes for real GDP",131.212
"27125","Red Lake, MN","3","Current-dollar GDP (thousands of current dollars)",185944
"27127","Redwood, MN","1","Real GDP (thousands of chained 2012 dollars)",798680
"27127","Redwood, MN","2","Chain-type quantity indexes for real GDP",99.042
"27127","Redwood, MN","3","Current-dollar GDP (thousands of current dollars)",780623
"27129","Renville, MN","1","Real GDP (thousands of chained 2012 dollars)",798747
"27129","Renville, MN","2","Chain-type quantity indexes for real GDP",98.929
"27129","Renville, MN","3","Current-dollar GDP (thousands of current dollars)",758662
"27131","Rice, MN","1","Real GDP (thousands of chained 2012 dollars)",2176105
"27131","Rice, MN","2","Chain-type quantity indexes for real GDP",99.904
"27131","Rice, MN","3","Current-dollar GDP (thousands of current dollars)",2390506
"27133","Rock, MN","1","Real GDP (thousands of chained 2012 dollars)",699246
"27133","Rock, MN","2","Chain-type quantity indexes for real GDP",139.970
"27133","Rock, MN","3","Current-dollar GDP (thousands of current dollars)",622161
"27135","Roseau, MN","1","Real GDP (thousands of chained 2012 dollars)",1074654
"27135","Roseau, MN","2","Chain-type quantity indexes for real GDP",103.008
"27135","Roseau, MN","3","Current-dollar GDP (thousands of current dollars)",1161310
"27137","St. Louis, MN","1","Real GDP (thousands of chained 2012 dollars)",9851128
"27137","St. Louis, MN","2","Chain-type quantity indexes for real GDP",102.161
"27137","St. Louis, MN","3","Current-dollar GDP (thousands of current dollars)",10301582
"27139","Scott, MN","1","Real GDP (thousands of chained 2012 dollars)",5164472
"27139","Scott, MN","2","Chain-type quantity indexes for real GDP",113.269
"27139","Scott, MN","3","Current-dollar GDP (thousands of current dollars)",5351668
"27141","Sherburne, MN","1","Real GDP (thousands of chained 2012 dollars)",3021598
"27141","Sherburne, MN","2","Chain-type quantity indexes for real GDP",113.173
"27141","Sherburne, MN","3","Current-dollar GDP (thousands of current dollars)",3309656
"27143","Sibley, MN","1","Real GDP (thousands of chained 2012 dollars)",526227
"27143","Sibley, MN","2","Chain-type quantity indexes for real GDP",104.679
"27143","Sibley, MN","3","Current-dollar GDP (thousands of current dollars)",504756
"27145","Stearns, MN","1","Real GDP (thousands of chained 2012 dollars)",7707380
"27145","Stearns, MN","2","Chain-type quantity indexes for real GDP",110.703
"27145","Stearns, MN","3","Current-dollar GDP (thousands of current dollars)",8240380
"27147","Steele, MN","1","Real GDP (thousands of chained 2012 dollars)",2089477
"27147","Steele, MN","2","Chain-type quantity indexes for real GDP",107.744
"27147","Steele, MN","3","Current-dollar GDP (thousands of current dollars)",2288045
