GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
 "42003","Allegheny, PA",2,CAGDP2,6,"21","  Mining, quarrying, and oil and gas extraction","Thousands of dollars",146552,123431,126475,134552,171500,202886,216106,238280,258563,316839,461128,504115,502207,556860,477510,408479,496981,616480
 "42003","Allegheny, PA",2,CAGDP2,10,"22","  Utilities","Thousands of dollars",513737,500411,462070,387628,443266,390642,429461,461357,404256,393980,477143,553277,613739,667847,678286,723546,686227,737830
 "42003","Allegheny, PA",2,CAGDP2,11,"23","  Construction","Thousands of dollars",2267018,2249054,2216582,2251200,2346800,2379808,2725191,2889863,2837666,2917862,3021901,3105673,3269665,3501929,3530900,3597705,3643938,3754295
 "42003","Allegheny, PA",2,CAGDP2,12,"31-33","  Manufacturing","Thousands of dollars",4675263,4862849,5549633,5791889,5415760,5612621,5688127,5665705,4705434,4763902,5083454,5199940,5256830,5650882,5360143,5221120,5623551,6146620
 "42003","Allegheny, PA",2,CAGDP2,13,"321,327-339","   Durable goods manufacturing","Thousands of dollars",(D),(D),(D),3212092,3163297,3581996,3491040,3453204,2943576,3030509,3495205,3603813,3552644,3454078,3335834,3218457,3450189,3749581
 "42003","Allegheny, PA",2,CAGDP2,25,"311-316,322-326","   Nondurable goods manufacturing","Thousands of dollars",(D),(D),(D),2579797,2252464,2030625,2197087,2212501,1761858,1733393,1588249,1596127,1704186,2196804,2024308,2002664,2173362,2397040
 "42003","Allegheny, PA",2,CAGDP2,34,"42","  Wholesale trade","Thousands of dollars",3921501,3965265,4120763,4313588,4377920,4492363,4586307,4821037,4606257,4889269,4938425,4945123,4941615,4952046,5031956,4908871,4963860,5088117
 "42003","Allegheny, PA",2,CAGDP2,35,"44-45","  Retail trade","Thousands of dollars",3239897,3199373,3439197,3400373,3527430,3511340,3591379,3638342,3595194,3760214,3990549,4085248,4118386,3954480,4113403,4221613,4295288,4415291
 "42003","Allegheny, PA",2,CAGDP2,36,"48-49","  Transportation and warehousing","Thousands of dollars",2163344,2055110,2301795,2223894,1960925,1874720,1714210,1346522,1388757,1507940,1526997,1438922,1836270,2197535,2966771,2850276,3219601,3642890
 "42003","Allegheny, PA",2,CAGDP2,45,"51","  Information","Thousands of dollars",2260926,2568024,2835330,3431240,3695978,3131971,3795432,4434837,4546326,4899922,5004593,5397350,5517989,5083333,4844847,5027084,5043493,5779123
 "42003","Allegheny, PA",2,CAGDP2,50,"52, 53","  Finance, insurance, real estate, rental, and leasing","Thousands of dollars",12477185,12356223,12691035,12916817,13940266,13310362,14038728,13987084,14593315,15035803,15728950,17136513,17261265,18425268,18923818,19156006,19898385,20976629
 "42003","Allegheny, PA",2,CAGDP2,51,"52","   Finance and insurance","Thousands of dollars",5610864,5341795,5418655,5648630,6042350,5970375,6108477,5697654,5908460,6161486,6343168,7220408,7131498,8076960,8361448,8531845,8815219,9452059
 "42003","Allegheny, PA",2,CAGDP2,56,"53","   Real estate and rental and leasing","Thousands of dollars",6866321,7014429,7272381,7268187,7897916,7339987,7930250,8289430,8684855,8874317,9385781,9916105,10129767,10348308,10562369,10624161,11083166,11524569
