Republicans Previous Year,Democrats Previous Year,Republicans Target Year,Democrats Target Year,White (Not Latino) Population,African American Population,Asian American Population,"Poverty Percent, All Ages",Average Unemployment %,1824tot_per,1824M_per,1824F_per,2544tot_per,2544M_per,2544F_per,4564tot_per,4564M_per,4564F_per,65tot_per,65M_per,65F_per,log_gdp
0.435,0.511,0.44299999999999995,0.536,91.9,1.2,1.0,14.2,5.6,0.1053132023281277,0.05339134443612056,0.051921857892007144,0.3091684434968017,0.1566587909871492,0.1525096525096525,0.3467123840258169,0.17270788912579957,0.1740044949000173,0.23880597014925373,0.11528266005877946,0.12352331009047426,6.319289528195245
0.47700000000000004,0.46399999999999997,0.505,0.47600000000000003,91.4,2.8,1.3,11.9,3.9,0.13022835179742256,0.06619143248527085,0.06403691931215172,0.3110744636991129,0.15835671822425557,0.15271774547485736,0.32171403492439254,0.16075062174994348,0.16096341317444907,0.23698314957907196,0.1037624183745395,0.13322073120453246,6.75682879793015
0.521,0.41,0.56,0.42100000000000004,93.1,0.5,2.5,12.8,4.7,0.22929622222831,0.11442895104511958,0.11486727118319043,0.2805796783825987,0.14511136071007863,0.13546831767252007,0.29019532641152784,0.14839876174560995,0.14179656466591786,0.19992877297756348,0.09130756376188258,0.1086212092156809,6.226231952211981
0.59,0.39799999999999996,0.609,0.385,51.8,24.5,0.4,26.3,9.3,0.10603217158176943,0.05533958891867739,0.050692582663092046,0.2982573726541555,0.14765415549597855,0.15060321715817696,0.3409070598748883,0.16356121537086685,0.17734584450402144,0.25480339588918677,0.1135165326184093,0.14128686327077747,6.299060353449428
0.185,0.789,0.18,0.8059999999999999,42.1,36.9,4.7,16.4,5.8,0.12561124813840496,0.060864874584194914,0.06474637355421003,0.40749094121463947,0.19805807785669333,0.20943286335794614,0.29583041797450643,0.13844012993053953,0.15739028804396687,0.17106739267244916,0.07167678410188055,0.09939060857056863,7.517787257685676
0.49,0.475,0.474,0.513,54.1,29.3,4.6,16.0,7.4,0.1115959822481459,0.057163881203277055,0.05443210104486885,0.3793481732652118,0.18713839626849882,0.19220977699671296,0.3222732400098651,0.1527910114055528,0.16948222860431236,0.18678260447677716,0.08038603409401798,0.1063965703827592,7.779379224751729
0.316,0.669,0.484,0.51,9.0,1.4,0.3,25.2,13.6,0.13159797541576285,0.0735116895637503,0.05808628585201253,0.3283923837069173,0.18076644974692696,0.14762593395999035,0.2952518679199807,0.14943359845745963,0.14581826946252108,0.2447577729573391,0.11219570980959268,0.13256206314774643,5.62943406570828
0.534,0.45299999999999996,0.525,0.47,46.1,50.5,0.8,27.5,8.7,0.10709155021548909,0.05289277785033303,0.054198772365156064,0.2934569674807366,0.13451743502677288,0.1589395324539637,0.3428235601410474,0.1592007313569283,0.18362282878411912,0.2566279221627269,0.10748334856993601,0.1491445735927909,5.733321675463968
0.866,0.11199999999999999,0.872,0.11900000000000001,79.9,2.2,0.2,17.4,5.7,0.13013745941838778,0.07328866477861436,0.05684879463977344,0.26904745458313184,0.13676866754161773,0.13227878704151413,0.3207846929612489,0.15783656834979623,0.16294812461145264,0.2800303930372315,0.1304828348414727,0.1495475581957588,5.944763392268275
0.496,0.441,0.493,0.486,83.4,6.5,2.1,10.9,5.8,0.10881261065737621,0.05575418356273916,0.053058427094637046,0.31405562853389685,0.15879833228625279,0.15525729624764406,0.33686675424067625,0.16231652293106402,0.1745502313096122,0.24026500656805072,0.10901821920155348,0.13124678736649723,6.6881199841338335
0.431,0.504,0.435,0.5429999999999999,90.6,0.8,3.5,14.5,4.0,0.1969602680708473,0.09347774054571566,0.10348252752513164,0.320416467209191,0.16555768310196267,0.15485878410722834,0.27967927237912876,0.13870272857826713,0.14097654380086166,0.20294399234083293,0.09179033030157971,0.11115366203925323,6.776578939759918
0.856,0.133,0.872,0.11599999999999999,65.0,2.7,0.0,28.2,5.5,0.1079986500168748,0.059736753290583866,0.04826189672629092,0.37900776240296996,0.20182247721903476,0.1771852851839352,0.3263584205197435,0.1690853864326696,0.1572730340870739,0.18663516706041175,0.08369895376307797,0.10293621329733378,4.604323272310015
0.687,0.281,0.7340000000000001,0.255,34.5,4.1,1.0,12.3,6.9,0.14254527883478726,0.0738526054205172,0.06869267341427006,0.4337966917760348,0.2326974019138343,0.20109928986220046,0.2858585074163237,0.14305436911634006,0.14280413829998362,0.13779952197285428,0.061418722442252764,0.0763807995306015,7.1287337469783125
0.33299999999999996,0.655,0.36200000000000004,0.632,36.5,57.2,0.1,24.6,10.2,0.10154370489174018,0.05112269446672013,0.05042101042502005,0.2932788692862871,0.13329490777866881,0.1599839615076183,0.3418203688853248,0.15429530874097835,0.18752506014434644,0.26335705693664796,0.10856054530874097,0.15479651162790697,6.213147319846964
0.696,0.284,0.8390000000000001,0.156,43.1,0.0,0.0,7.0,5.1,0.07539682539682539,0.03835978835978836,0.037037037037037035,0.23941798941798942,0.13227513227513227,0.10714285714285714,0.31415343915343913,0.15674603174603174,0.1574074074074074,0.37103174603174605,0.19444444444444445,0.1765873015873016,5.004875712801505
0.764,0.207,0.7390000000000001,0.244,79.3,13.2,1.0,9.6,5.0,0.1072899723272566,0.05570459874522064,0.05158537358203595,0.3871649168761486,0.19047719639198124,0.19668772048416738,0.3443249751790279,0.17093728215636156,0.1733876930226663,0.1612201356175669,0.07277297788292951,0.0884471577346374,6.22606656836953
0.259,0.691,0.319,0.6629999999999999,12.4,3.0,1.1,21.7,7.0,0.15369889349548405,0.08280323152017098,0.07089566197531307,0.377314299005073,0.1938521743797768,0.18346212462529624,0.2979202009046565,0.13940037637093194,0.15851982453372457,0.17106660659478642,0.07310118913045953,0.0979654174643269,7.462574704823045
0.6659999999999999,0.317,0.679,0.314,63.5,30.5,0.1,22.4,7.7,0.0931222562192364,0.04469868298523347,0.048423573234002926,0.297193029133963,0.14986031661567115,0.14733271251829186,0.3378342423839298,0.15657842224291604,0.1812558201410137,0.27185047226287085,0.1179992018092324,0.15385127045363842,5.758202368997679
0.7,0.263,0.718,0.268,97.6,0.5,0.4,9.4,4.8,0.08844578662143714,0.04608447441360195,0.042361312207835185,0.24829355065569023,0.1280767798783767,0.12021677077731353,0.3845612873867538,0.19749307078145037,0.18706821660530343,0.2786993753361188,0.12824225375418855,0.15045712158193025,6.196425742807394
0.73,0.183,0.762,0.20800000000000002,67.2,0.8,1.0,11.5,4.4,0.11462944638300089,0.06184573720118744,0.052783709181813444,0.3867506900682256,0.2026456955366908,0.1841049945315348,0.3366491328576637,0.17486068433935734,0.16178844851830634,0.16197073069110984,0.08049059944794541,0.08148013124316442,6.436612934394616
0.711,0.257,0.662,0.322,62.6,8.9,0.7,10.5,4.6,0.11798877910144458,0.061251086012163336,0.05673769308928124,0.35854599537616516,0.17552901677244548,0.18301697860371968,0.3446376768911337,0.1698743907287694,0.17476328616236433,0.17882754863125652,0.07993049522154648,0.09889705340971006,6.753056454501344
0.68,0.31,0.69,0.304,59.4,34.0,0.0,29.2,10.3,0.11830671676843589,0.06476045091592297,0.05354626585251292,0.34329497416627525,0.18024894316580553,0.16304603100046972,0.3194574917801785,0.15394551432597464,0.16551197745420385,0.2189408172851104,0.09335368717707844,0.12558713010803194,5.8330718531914085
0.6629999999999999,0.28800000000000003,0.6729999999999999,0.313,88.0,1.6,0.2,13.8,3.9,0.1117623006678479,0.062150742810412975,0.04961155785743492,0.288264958429876,0.15333242469674255,0.13493253373313344,0.32888101403843534,0.1673708600245332,0.16151015401390215,0.2710917268638408,0.12321112171187133,0.14788060515196946,5.617642915075142
0.565,0.371,0.547,0.436,91.4,0.5,0.6,10.7,6.1,0.0945841463863628,0.04937226169875925,0.04521188468760355,0.2736276278487537,0.13512020912337544,0.1385074187253783,0.34483266448216193,0.16913957512609992,0.175693089356062,0.28695556128272154,0.13438385920989654,0.152571702072825,6.209611513705767
0.8109999999999999,0.156,0.812,0.17300000000000001,75.4,1.6,0.8,22.6,4.3,0.25825976556733293,0.12312143848356905,0.13513832708376392,0.2920960170067023,0.14615134784020786,0.14594466916649443,0.264932534175795,0.13062092178688475,0.1343116123889102,0.18471168325016976,0.08488588384658537,0.0998257994035844,6.176415989893947
0.525,0.42700000000000005,0.55,0.434,83.6,8.1,0.6,13.0,6.5,0.09640363010694646,0.04986336493370669,0.04654026517323977,0.27556425221821124,0.13680375156033872,0.13876050065787254,0.34551803245504537,0.1664923585574036,0.1790256738976418,0.28251408521979693,0.13078168752741134,0.15173239769238556,6.674699604570045
0.488,0.46799999999999997,0.488,0.498,84.8,6.8,1.6,16.8,6.5,0.12279043965549663,0.06288784835834367,0.05990259129715296,0.30901406596712927,0.1569775094964083,0.15203655647072098,0.33196058520440785,0.16376132987325587,0.168199255331152,0.23623490917296627,0.10553706419948099,0.13069784497348527,7.038050715996965
0.583,0.377,0.568,0.41600000000000004,64.8,21.6,2.8,14.6,7.2,0.1425312890493286,0.07867981038141897,0.06385147866790963,0.3282424579011048,0.16590435765713946,0.16233810024396533,0.312747684312831,0.14960826705277983,0.16313941726005118,0.21647856873673563,0.09487276117182697,0.12160580756490866,7.174115887142421
0.778,0.154,0.821,0.152,80.0,0.7,0.0,6.8,3.9,0.044,0.02666666666666667,0.017333333333333333,0.23866666666666667,0.124,0.11466666666666667,0.30133333333333334,0.172,0.12933333333333333,0.416,0.22666666666666666,0.18933333333333333,4.632942944437629
0.847,0.087,0.884,0.098,96.7,0.1,0.0,10.0,0.0,0.07827788649706457,0.038486627527723416,0.03979125896934116,0.30919765166340507,0.1643835616438356,0.14481409001956946,0.395955642530985,0.21526418786692758,0.1806914546640574,0.21656881930854532,0.1187214611872146,0.09784735812133072,6.156252251687662
0.667,0.314,0.68,0.312,56.5,30.2,0.8,26.0,6.6,0.11004845702626881,0.05508798775822494,0.05496046926804387,0.33052792654934965,0.15672022443254272,0.17380770211680693,0.3379239989798521,0.16233103800051008,0.17559296097934202,0.22149961744452945,0.10010201479214487,0.1213976026523846,5.576907752276015
0.612,0.342,0.61,0.376,87.1,7.1,1.6,9.9,5.1,0.10820095893266625,0.05857827809047321,0.04962268084219304,0.32747967479674794,0.16338544923910778,0.1640942255576402,0.3530206378986867,0.17508442776735458,0.1779362101313321,0.2112987283718991,0.09506775067750678,0.11623097769439233,6.589010219758973
0.657,0.321,0.6809999999999999,0.31,51.5,24.3,0.2,25.2,6.1,0.10701484895033282,0.056177309633530834,0.05083753931680199,0.3369907102625997,0.14563674932338527,0.1913539609392144,0.3200204813108039,0.15053763440860216,0.16948284690220175,0.23597395947626362,0.11257406188281764,0.12339989759344598,5.581794972411525
0.818,0.163,0.8190000000000001,0.17300000000000001,95.3,0.2,0.6,15.8,8.3,0.0701138952164009,0.036400911161731206,0.0337129840546697,0.21630979498861047,0.10560364464692483,0.11070615034168566,0.3483371298405467,0.16592255125284738,0.18241457858769933,0.36523917995444194,0.1729384965831435,0.1923006833712984,5.826157116391046
0.797,0.177,0.812,0.17600000000000002,79.4,6.5,0.7,14.8,5.2,0.10107142857142858,0.061535714285714284,0.039535714285714285,0.3223214285714286,0.18407142857142858,0.13825,0.34132142857142855,0.17825,0.16307142857142856,0.2352857142857143,0.11128571428571428,0.124,5.9056804128216545
0.633,0.293,0.6579999999999999,0.321,91.6,0.2,0.3,11.5,2.8,0.08808338811155977,0.046952765517889,0.041130622593670764,0.2744858672175791,0.1420790684571321,0.132406798760447,0.3393745891633017,0.17306789369893888,0.16630669546436286,0.2980561555075594,0.1367264531880928,0.1613297023194666,5.770085062709813
0.58,0.385,0.525,0.461,64.1,21.1,4.4,6.3,5.5,0.11148694665153235,0.05659477866061294,0.05489216799091941,0.266061293984109,0.12859250851305334,0.13746878547105562,0.37909194097616344,0.18118047673098753,0.19791146424517594,0.24335981838819523,0.10986379114642451,0.1334960272417707,6.6692369890726635
0.57,0.374,0.603,0.376,94.1,1.2,0.9,12.8,3.5,0.12123751208507895,0.06567837576538833,0.05555913631969062,0.27012568482114085,0.14005800837898807,0.13006767644215275,0.3365130518852723,0.17280051563003546,0.16371253625523688,0.2721237512085079,0.1218820496293909,0.15024170157911698,5.8916918584276985
0.718,0.247,0.7490000000000001,0.237,92.9,2.0,0.8,17.7,6.3,0.09994968208224693,0.05164448103929372,0.0483052010429532,0.3102785782901057,0.15488769955628745,0.1553908787338182,0.3511733223548785,0.1745116874799872,0.17666163487489137,0.23859841727276887,0.1053931659118979,0.13320525136087097,6.399891160331571
0.644,0.33399999999999996,0.667,0.326,92.1,3.9,0.2,18.8,7.5,0.08829718045831898,0.045659742147748573,0.04263743831057041,0.28886912276674703,0.1528176288304832,0.1360514939362638,0.35448946019358046,0.17518841577719116,0.1793010444163893,0.26834423658135353,0.1195818508741727,0.14876238570718084,6.6654717001462425
0.784,0.193,0.7859999999999999,0.205,71.9,6.0,0.7,9.1,1.5,0.08598490454343644,0.044250406985348524,0.04173449755808791,0.2506536431355138,0.12520349267426373,0.12545015046125005,0.3338759804647033,0.16452074391988555,0.1693552365448177,0.3294854718563465,0.15583838981796655,0.17364708203837995,6.212702324560249
0.5710000000000001,0.353,0.603,0.376,96.8,0.5,0.5,11.3,2.8,0.0863209627622708,0.04467267342952555,0.04164828933274526,0.29122298531913554,0.14706067670594167,0.14416230861319387,0.3408732909079453,0.17428013357696429,0.16659315733098104,0.28158276101064833,0.1292294121353412,0.15235334887530716,5.848383735869123
0.735,0.23399999999999999,0.7929999999999999,0.193,66.5,2.9,0.5,17.4,5.6,0.08798140770252325,0.04747675962815405,0.04050464807436919,0.26660026560424965,0.13778220451527223,0.12881806108897742,0.32636122177954846,0.16600265604249667,0.1603585657370518,0.3190571049136786,0.14741035856573706,0.17164674634794155,5.39421871042295
0.589,0.38299999999999995,0.599,0.392,74.7,10.0,2.5,13.3,6.5,0.07335806740729933,0.03795568710006878,0.03540238030723055,0.22260666569397836,0.10807261812952039,0.11453404756445797,0.32993934593659463,0.1507284740604873,0.1792108718761073,0.3740959209621277,0.17800195927215123,0.19609396168997645,6.346739950092149
0.716,0.251,0.726,0.266,98.5,0.3,0.0,8.4,6.4,0.056491037479630635,0.030146659424225963,0.026344378055404672,0.21374253123302553,0.11243889190657251,0.10130363932645302,0.41417707767517653,0.2093970668115155,0.20478001086366104,0.3155893536121673,0.15942422596414993,0.15616512764801738,5.045624141684631
0.7020000000000001,0.266,0.703,0.284,71.4,14.4,1.5,18.1,7.5,0.13008419305110874,0.06001554738658972,0.07006864566451902,0.32513801599536213,0.16306309867320185,0.16207491732216028,0.32370185909851507,0.15767421637218862,0.16602764272632647,0.22107593185501404,0.09535291249983531,0.12572301935517874,6.597801882043027
0.547,0.39799999999999996,0.589,0.395,92.8,1.9,1.5,15.6,2.7,0.09411472560218526,0.046105454846453106,0.04800927075573214,0.27944706564026156,0.14113070110090226,0.13831636453935933,0.3385481334326629,0.16811522224981376,0.1704329111828491,0.2878900753248903,0.1320254945782634,0.15586458074662693,5.916025760063854
0.752,0.222,0.777,0.215,37.9,2.5,0.3,18.2,6.4,0.11277658815132048,0.05876754699024506,0.054009041161075425,0.31239590768498693,0.15703069236259815,0.15536521532238878,0.3202474423031168,0.16393052581489412,0.15631691648822268,0.2545800618605758,0.11896264572924102,0.13561741613133477,5.575663460267202
0.75,0.221,0.8079999999999999,0.18,76.2,2.2,0.0,5.7,11.3,0.07251082251082251,0.03354978354978355,0.03896103896103896,0.2305194805194805,0.10930735930735931,0.12121212121212122,0.3560606060606061,0.18181818181818182,0.17424242424242425,0.3409090909090909,0.15151515151515152,0.1893939393939394,4.744230377604058
0.608,0.34,0.625,0.36,90.3,1.2,1.4,8.5,4.0,0.10742786985880909,0.054769797421731124,0.052658072437077964,0.3050583179864948,0.15225291589932474,0.15280540208717006,0.3462369551872314,0.1723756906077348,0.17386126457949663,0.2412768569674647,0.1094659300184162,0.1318109269490485,6.690543553835198
0.701,0.261,0.711,0.273,59.7,30.8,0.7,14.1,5.4,0.12337662337662338,0.10590599876314162,0.017470624613481756,0.3302411873840445,0.279839208410637,0.05040197897340754,0.2911255411255411,0.17965367965367965,0.11147186147186147,0.25525664811379095,0.13079777365491652,0.12445887445887446,5.377289855413341
0.618,0.35100000000000003,0.6509999999999999,0.341,79.7,0.9,0.4,17.5,8.3,0.10276625172890733,0.05850622406639004,0.04426002766251729,0.24647302904564317,0.12365145228215768,0.12282157676348547,0.36334716459197786,0.18118948824343015,0.1821576763485477,0.2874135546334716,0.14107883817427386,0.1463347164591978,5.464464210366162
0.7170000000000001,0.24100000000000002,0.6579999999999999,0.326,74.9,2.9,10.5,6.5,4.2,0.10408570116590321,0.05354642893142339,0.05053927223447982,0.34986616192726827,0.16933036164279233,0.1805358002844759,0.37700337115145544,0.19193723610380012,0.18506613504765532,0.1690447657553731,0.07495492064914265,0.09408984510623047,6.923356464576236
0.434,0.536,0.424,0.563,57.3,25.7,2.2,18.7,6.9,0.1253821077112129,0.059830535441653884,0.065551572269559,0.3262717458640966,0.15530414588982433,0.17096759997427227,0.33602459030267334,0.1579886324013798,0.1780359579012935,0.2123215561220172,0.09003354761832222,0.12228800850369498,7.365879908521034
0.45,0.516,0.44,0.545,34.4,20.2,19.2,8.1,5.3,0.11393338293541504,0.0579446095022448,0.055988773433170234,0.3731799623408341,0.17907594372479996,0.19410401861603413,0.35382498148396097,0.17329995644281893,0.18052502504114204,0.1590616732397899,0.07282692884587029,0.08623474439391962,7.396367886925116
0.6859999999999999,0.29,0.682,0.309,78.2,13.6,0.4,20.1,7.9,0.07857282121271203,0.05166699161629947,0.026905829596412557,0.3131214661727432,0.21115227139793333,0.10196919477480991,0.3230649249366348,0.17137843634236694,0.1516864885942679,0.28524078767790995,0.14301033339832325,0.14223045427958667,5.581880283983762
0.8320000000000001,0.147,0.841,0.14800000000000002,83.9,9.8,0.7,25.4,6.3,0.12444517507808647,0.06301715162474657,0.06142802345333991,0.2979889309003233,0.15020001095950464,0.14778891994081866,0.33223738287029425,0.16411858184010084,0.16811880103019344,0.24532851115129597,0.10570442216011837,0.1396240889911776,5.9267749819436295
0.642,0.303,0.6679999999999999,0.318,85.9,1.4,0.1,15.6,4.6,0.09034429200103547,0.04633704374838209,0.044007248252653376,0.2839761843127103,0.1467771162309086,0.1371990680818017,0.3471395288635775,0.17395806368107689,0.17318146518250066,0.27853999482267666,0.131633445508672,0.14690654931400465,5.808900703253303
0.546,0.428,0.56,0.425,63.5,25.4,0.5,16.4,7.3,0.10599002274227863,0.058653070207614996,0.047336952534663634,0.30526006896045776,0.15472085687036902,0.15053921209008878,0.3698554764874184,0.18124128824004107,0.1886141882473773,0.21889443180984522,0.09658132198664808,0.12231310982319712,6.241817829859923
0.34700000000000003,0.606,0.336,0.648,64.5,21.7,4.8,16.7,5.7,0.12601980127532633,0.06262823219284341,0.0633915690824829,0.41329847560041094,0.20555515455100068,0.20774332104941023,0.29936945604336385,0.14518924723315096,0.15418020881021288,0.16131226708089888,0.06870724151603452,0.09260502556486436,7.943668169297995
0.715,0.25,0.708,0.278,88.6,3.8,1.0,10.4,5.7,0.09735018749844786,0.04877443067524275,0.048575756823205106,0.30220776318076836,0.1506610044618836,0.1515467587188848,0.34242266206405575,0.16998203657254493,0.17244062549151082,0.258019387256728,0.11519772187316331,0.1428216653835647,6.767176281154911
0.823,0.153,0.831,0.161,79.6,4.5,0.0,15.0,7.6,0.09122892150915929,0.04415868009219944,0.04707024141695985,0.2799951473977921,0.14266650491325975,0.13732864248453233,0.3416231954385539,0.17153948805046706,0.17008370738808687,0.28715273565449473,0.13429576610457358,0.15285696954992115,5.633005634934321
0.5529999999999999,0.379,0.57,0.41,86.3,1.2,1.8,11.8,4.1,0.0878438331854481,0.04406980183377699,0.0437740313516711,0.28622132082646723,0.14619512401233786,0.14002619681412937,0.33747412008281574,0.17201166180758018,0.16546245827523556,0.28846072590526894,0.1305192884607259,0.15794143744454303,6.100652055916751
0.7879999999999999,0.192,0.8029999999999999,0.188,67.5,16.1,0.4,17.3,4.2,0.08881600524762218,0.04578550344375205,0.04303050180387012,0.3145949491636602,0.17966546408658576,0.13492948507707445,0.3344703181370941,0.17841915382092488,0.15605116431616925,0.26211872745162346,0.12154804854050508,0.1405706789111184,6.123939144122064
0.6759999999999999,0.27,0.703,0.28,95.3,0.5,0.0,11.0,3.1,0.08574589710492347,0.047021943573667714,0.03872395353125576,0.2605568873317352,0.13461183846579383,0.12594504886594135,0.35330997602802877,0.17481099022681174,0.17849898580121704,0.30038723953531254,0.13922183293380047,0.16116540660151207,5.486893573774561
0.45899999999999996,0.522,0.534,0.46,16.4,3.6,0.6,20.3,7.3,0.17268818584354745,0.12173522428287237,0.050952961560675095,0.41808380927934286,0.29256240775203746,0.1255214015273054,0.24886093820188668,0.13277289353782967,0.11608804466405699,0.160367066675223,0.07065391773086055,0.08971314894436244,6.162389936835267
0.271,0.6920000000000001,0.262,0.726,39.9,43.6,6.7,16.0,7.7,0.1278795172651405,0.06448587397595897,0.06339364328918154,0.40045866510986905,0.1945127670163081,0.20594589809356098,0.3188153185054743,0.15420550685246154,0.16460981165301278,0.15284649911951612,0.0642394341934002,0.08860706492611592,8.203934412412629
0.648,0.289,0.69,0.294,89.4,0.3,0.4,10.6,5.9,0.10503329719684064,0.054390583862474834,0.050642713334365805,0.30137834907851946,0.15233080377884467,0.14904754529967476,0.3530122347839554,0.17426049248877187,0.17875174229518354,0.24057611894068454,0.10751122812451602,0.1330648908161685,6.289001098008259
0.8420000000000001,0.134,0.855,0.136,96.3,1.5,0.1,11.5,6.5,0.09197769197769198,0.04882024882024882,0.04315744315744316,0.2721578721578722,0.13822393822393822,0.13393393393393394,0.3614757614757615,0.1867009867009867,0.17477477477477477,0.27438867438867437,0.12895752895752896,0.14543114543114544,5.819581441173041
0.304,0.679,0.314,0.679,32.6,55.3,0.5,24.4,8.5,0.10336833873310244,0.04957546642833203,0.053792872304770416,0.3120601050161993,0.14819573232041114,0.16386437269578819,0.34605072058987824,0.16598704055412802,0.18006368003575018,0.23852083566082002,0.10364763713551559,0.13487319852530444,6.10590887139194
0.848,0.13,0.893,0.096,56.3,2.3,0.5,11.0,4.5,0.14683175528040787,0.07428987618353969,0.07254187909686817,0.4073561544064093,0.21077931536780772,0.1965768390386016,0.30691915513474144,0.1584122359796067,0.14850691915513475,0.13889293517844137,0.06438455935906774,0.07450837581937364,6.529325618246629
0.76,0.204,0.77,0.218,93.6,2.8,0.7,20.9,5.8,0.10828135828135828,0.059251559251559255,0.04902979902979903,0.2946985446985447,0.14704608454608453,0.14765246015246014,0.34727997227997226,0.16935204435204435,0.17792792792792791,0.24974012474012475,0.11226611226611227,0.13747401247401247,6.304059681855322
0.593,0.36700000000000005,0.607,0.379,58.0,12.5,3.3,13.9,6.5,0.1110546672054494,0.057211029652292716,0.05384363755315669,0.3486847928572803,0.17113663915026264,0.17754815370701765,0.34403971598452926,0.1676614905039543,0.17637822548057497,0.19622082395274107,0.0889645750351171,0.10725624891762396,7.197481169622513
0.8290000000000001,0.152,0.855,0.14,40.5,4.5,0.6,13.5,2.0,0.1592442645074224,0.12647002120686332,0.03277424330055909,0.39772508193560824,0.28706381337960285,0.1106612685560054,0.3044148833622518,0.19838056680161945,0.10603431656063235,0.13861577019471757,0.06227106227106227,0.07634470792365529,5.561137175675386
0.648,0.327,0.634,0.354,73.6,15.5,1.5,16.5,8.3,0.10298606807592554,0.053007872569946525,0.04997819550597902,0.33246115357249423,0.1608196194541991,0.1716415341182951,0.35424843351924534,0.17056278546673093,0.1836856480525144,0.21030434483233493,0.09004108425715532,0.1202632605751796,6.848277814891204
0.535,0.445,0.564,0.42700000000000005,62.5,32.9,0.4,12.4,8.8,0.08634886240520043,0.04756229685807151,0.03878656554712893,0.2628385698808234,0.12827735644637053,0.13456121343445288,0.3888407367280607,0.19068255687973998,0.19815817984832068,0.2619718309859155,0.12026002166847237,0.14171180931744312,5.229794432066269
0.607,0.35200000000000004,0.606,0.379,95.8,1.2,0.6,6.5,3.5,0.10519423230680158,0.05563673458134598,0.0495574977254556,0.2490419343276998,0.12594083427531638,0.12310110005238345,0.3727771497890877,0.18498249290066443,0.18779465688842326,0.2729866835764109,0.12640952827327617,0.14657715530313473,6.579529574357592
0.429,0.524,0.445,0.539,72.5,19.8,1.0,20.0,10.8,0.1084448531743515,0.05518487981226613,0.05325997336208537,0.31021437178917993,0.15050738885013001,0.15970698293904992,0.3500951354093994,0.16700704002029557,0.1830880953891038,0.2312456396270692,0.10125578740407179,0.1299898522229974,7.175946296319793
0.639,0.315,0.664,0.32299999999999995,62.8,0.4,0.9,21.9,11.7,0.07778341481413154,0.040978692002582785,0.03680472281154875,0.23517203210035975,0.1184161977677336,0.11675583433262614,0.32109583986717094,0.15482889032377087,0.16626694954340004,0.3659487132183378,0.1773821603173139,0.1885665529010239,6.288033590234505
0.8009999999999999,0.17300000000000001,0.8140000000000001,0.175,87.2,5.8,0.1,19.8,7.4,0.1480013436345314,0.10749076251259658,0.040510581121934834,0.25885119247564664,0.13053409472623445,0.12831709774941216,0.3353039973127309,0.16405777628485052,0.17124622102788042,0.257843466577091,0.11467920725562647,0.14316425932146457,5.550524306458829
0.7959999999999999,0.174,0.79,0.2,75.6,0.1,0.1,12.4,5.0,0.08360648169521259,0.04404228798301094,0.03956419371220165,0.22778265084714464,0.11227551821245557,0.11550713263468908,0.31420525368173213,0.14874659526337658,0.16545865841835558,0.37440561377591064,0.17589215641013803,0.19851345736577258,5.960795544497109
0.823,0.154,0.813,0.177,85.5,0.6,0.5,18.8,7.4,0.08326126267788349,0.04135545247267867,0.04190581020520481,0.2468747543045837,0.12937337841025237,0.11750137589433131,0.3549414262127526,0.17485651387687712,0.18008491233587545,0.31492255680478026,0.1530780721754855,0.16184448462929477,5.912606213274431
0.688,0.292,0.727,0.266,60.7,12.9,0.4,18.0,10.0,0.07696862048549438,0.04364374524232428,0.03332487524317009,0.296878964729764,0.19098367588598494,0.10589528884377908,0.304068341368519,0.16594772900279117,0.1381206123657278,0.32208407341622264,0.16535566269136429,0.15672841072485832,5.506080000603642
0.6509999999999999,0.304,0.677,0.31,96.2,0.4,0.5,20.2,7.4,0.07518579287713541,0.03908889103368401,0.03609690184345141,0.2338094778496284,0.12045169385194479,0.11335778399768362,0.3576874819032912,0.17956760930412122,0.17811987259916998,0.333317247369945,0.16176044783322074,0.17155679953672426,5.673356410605843
0.888,0.099,0.8959999999999999,0.099,87.4,8.8,0.0,11.5,3.3,0.10352233676975946,0.05326460481099656,0.05025773195876289,0.2925257731958763,0.1404639175257732,0.15206185567010308,0.3702749140893471,0.18470790378006874,0.18556701030927836,0.23367697594501718,0.09965635738831616,0.13402061855670103,4.536166896094166
0.919,0.055999999999999994,0.9359999999999999,0.06,59.4,0.0,0.0,11.6,0.0,0.11322549952426261,0.06660323501427212,0.046622264509990484,0.36631779257849667,0.20456707897240722,0.16175071360608945,0.3206470028544244,0.1731684110371075,0.14747859181731685,0.19980970504281637,0.10751665080875357,0.0922930542340628,6.754906824761624
0.631,0.345,0.61,0.37799999999999995,63.8,25.7,1.3,19.2,6.7,0.10124506076194736,0.052203086557817045,0.04904197420413032,0.2962349958995005,0.1369715947215388,0.15926340117796167,0.33415343323641244,0.15408931633489897,0.18006411690151344,0.2683665101021397,0.1173488406769552,0.15101766942518452,6.5762357012716
0.55,0.4,0.556,0.43200000000000005,89.6,4.2,0.3,20.4,6.7,0.07813977477864695,0.043410985988137196,0.03472878879050976,0.2301212069113728,0.12026132553941374,0.10985988137195908,0.3480615490415198,0.17605088971030688,0.17201065933121293,0.34367746926846043,0.16719676781569673,0.17648070145276368,5.650987094383445
